generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
55.0,717.382,3.159540233445575,4.248606821051393,5.8427438289998,0.542950945944706,0.9586505273465863,standard
56.0,719.599,3.202330981970194,4.248606821051393,5.8427438289998,0.5442492506063902,0.9586710554836522,standard
57.0,723.627,3.2411071756094407,4.248606821051393,5.8427438289998,0.504471234651605,0.9585187975116057,standard
58.0,737.526,3.2524733500886964,4.266567653458627,5.8427438289998,0.5549207003334432,0.9586451669573777,standard
59.0,750.453,3.2747315573396114,4.266567653458627,5.8427438289998,0.4683791994536167,0.9584588319612191,standard
60.0,758.816,3.295837350083002,4.266567653458627,5.8427438289998,0.47747157539567286,0.9583616283603564,standard
61.0,759.534,3.3061736942798903,4.266567653458627,5.8427438289998,0.43702542112362436,0.9583656984077994,standard
62.0,769.606,3.3106833517932928,4.266567653458627,5.8427438289998,0.5504669949323717,0.9581763336820149,standard
63.0,762.619,3.3099830895833158,4.327363058972726,5.8427438289998,0.5621853900622804,0.9580909743069267,standard
64.0,758.509,3.3370032142814736,4.327363058972726,5.8427438289998,0.5223142893847579,0.9580421675003422,standard
65.0,760.691,3.3241525318597174,4.327363058972726,5.8427438289998,0.5448694445798777,0.9579463781230193,standard
66.0,742.406,3.329776827386148,4.327363058972726,5.8427438289998,0.5433502281218529,0.9579066062198529,standard
67.0,752.824,3.37367576754222,4.485531572407813,5.889986492171985,0.4839073581755125,0.957902663313082,standard
68.0,766.614,3.3393752558266825,4.485531572407813,5.889986492171985,0.6250737426747011,0.957913667061398,standard
69.0,782.009,3.383976084291872,4.561546479349706,5.889986492171985,0.5287384992152361,0.9580371774903972,standard
70.0,782.428,3.355441157558029,4.6158369861039965,5.9508363316317325,0.6725021995986712,0.9578569797755888,standard
71.0,800.907,3.3609147674407054,4.6158369861039965,5.9508363316317325,0.6538538495049213,0.9578993023203262,standard
72.0,811.038,3.3964123222466176,4.7253074262909,6.98469089404102,0.5498589692165626,0.9577858746243446,standard
73.0,829.666,3.4342376583632035,4.7253074262909,6.98469089404102,0.5085412471486273,0.9578067829154091,standard
74.0,854.016,3.4441812030318975,4.7253074262909,6.98469089404102,0.5637684029077183,0.9577886684261587,standard
75.0,854.44,3.4629756275976096,4.7253074262909,6.98469089404102,0.5699240885345594,0.9577554554118151,standard
76.0,842.757,3.4516855764404735,4.7253074262909,6.98469089404102,0.6100739204956419,0.9576925255820814,standard
77.0,853.918,3.4690108106517017,4.7253074262909,6.98469089404102,0.5819268392054655,0.9574417587906096,standard
78.0,851.13,3.4553239842921317,4.7253074262909,6.98469089404102,0.6667123637608503,0.9573281693301121,standard
79.0,849.742,3.46211932066227,4.7253074262909,6.98469089404102,0.6965642369865089,0.9571236615519806,standard
80.0,851.559,3.4824590570241742,4.7253074262909,6.98469089404102,0.6327012191297453,0.956714768846899,standard
81.0,842.138,3.4931703600966055,4.7253074262909,6.98469089404102,0.6397153456912379,0.9566163481797416,standard
82.0,823.083,3.5303414666262314,4.730907527896399,6.98469089404102,0.6070983436914691,0.9566716404670847,standard
83.0,825.449,3.5418684977253383,4.730907527896399,6.98469089404102,0.6265970010299572,0.9566579428014641,standard
84.0,826.573,3.552705251644588,4.730907527896399,6.98469089404102,0.6154293587765914,0.9562499659602273,standard
85.0,818.031,3.5224769431047034,4.730907527896399,6.98469089404102,0.7342618749663168,0.9562062132602719,standard
86.0,809.752,3.5719558718011246,4.730907527896399,6.98469089404102,0.6677496561940475,0.9563726426729555,standard
87.0,839.855,3.5947896344703762,4.730907527896399,6.98469089404102,0.661298095423206,0.9563042884543571,standard
88.0,840.438,3.6069601802210447,4.730907527896399,6.98469089404102,0.7298710519854137,0.9560200034060661,standard
89.0,839.849,3.6343335074935985,4.730907527896399,6.98469089404102,0.5996039177947317,0.9559021843644093,standard
90.0,851.612,3.6374538505944667,4.773591257972522,6.98469089404102,0.6131491578300358,0.9558926785441436,standard
